#HEADER
WAR.GRDTRK.UNT.CBT.FLDART.TGTAQ.SND,S,*,G,*,UCFTS-,**,**,*,SOUND
WAR.GRDTRK.UNT.CBT.FLDART.TGTAQ.FLH,S,*,G,*,UCFTF-,**,**,*,FLASH (OPTICAL)
WAR.GRDTRK.UNT.CBT.FLDART.TGTAQ.CLT,S,*,G,*,UCFTC-,**,**,*,COLT/FIST
WAR.GRDTRK.UNT.CBT.FLDART.TGTAQ.CLT.DMD,S,*,G,*,UCFTCD,**,**,*,DISMOUNTED COLT/FIST
WAR.GRDTRK.UNT.CBT.FLDART.TGTAQ.CLT.TKD,S,*,G,*,UCFTCM,**,**,*,TRACKED COLT/FIST
WAR.GRDTRK.UNT.CBT.FLDART.TGTAQ.ANG,S,*,G,*,UCFTA-,**,**,*,ANGLICO
WAR.GRDTRK.UNT.CBT.FLDART.MORT,S,*,G,*,UCFM--,**,**,*,MORTAR
WAR.GRDTRK.UNT.CBT.FLDART.MORT.SPDTRK,S,*,G,*,UCFMS-,**,**,*,SELF-PROPELLED (SP) TRACKED MORTAR
WAR.GRDTRK.UNT.CBT.FLDART.MORT.SPDWHD,S,*,G,*,UCFMW-,**,**,*,SP WHEELED MORTAR
WAR.GRDTRK.UNT.CBT.FLDART.MORT.TOW,S,*,G,*,UCFMT-,**,**,*,TOWED MORTAR
WAR.GRDTRK.UNT.CBT.FLDART.MORT.TOW.ABN,S,*,G,*,UCFMTA,**,**,*,TOWED AIRBORNE MORTAR
WAR.GRDTRK.UNT.CBT.FLDART.MORT.TOW.AAST,S,*,G,*,UCFMTS,**,**,*,TOWED AIR ASSAULT MORTAR
WAR.GRDTRK.UNT.CBT.FLDART.MORT.TOW.ARC,S,*,G,*,UCFMTC,**,**,*,TOWED ARCTIC MORTAR
WAR.GRDTRK.UNT.CBT.FLDART.MORT.TOW.MNT,S,*,G,*,UCFMTO,**,**,*,TOWED MOUNTAIN MORTAR
WAR.GRDTRK.UNT.CBT.FLDART.MORT.AMP,S,*,G,*,UCFML-,**,**,*,AMPHIBIOUS MORTAR
WAR.GRDTRK.UNT.CBT.FLDART.ARTSVY,S,*,G,*,UCFS--,**,**,*,ARTILLERY SURVEY
WAR.GRDTRK.UNT.CBT.FLDART.ARTSVY.AAST,S,*,G,*,UCFSS-,**,**,*,AIR ASSAULT
WAR.GRDTRK.UNT.CBT.FLDART.ARTSVY.ABN,S,*,G,*,UCFSA-,**,**,*,AIRBORNE
WAR.GRDTRK.UNT.CBT.FLDART.ARTSVY.LIT,S,*,G,*,UCFSL-,**,**,*,LIGHT
WAR.GRDTRK.UNT.CBT.FLDART.ARTSVY.MNT,S,*,G,*,UCFSO-,**,**,*,MOUNTAIN
WAR.GRDTRK.UNT.CBT.FLDART.METO,S,*,G,*,UCFO--,**,**,*,METEOROLOGICAL
WAR.GRDTRK.UNT.CBT.FLDART.METO.AAST,S,*,G,*,UCFOS-,**,**,*,AIR ASSAULT METEOROLOGICAL
WAR.GRDTRK.UNT.CBT.FLDART.METO.ABN,S,*,G,*,UCFOA-,**,**,*,AIRBORNE METEOROLOGICAL
WAR.GRDTRK.UNT.CBT.FLDART.METO.LIT,S,*,G,*,UCFOL-,**,**,*,LIGHT METEOROLOGICAL
WAR.GRDTRK.UNT.CBT.FLDART.METO.MNT,S,*,G,*,UCFOO-,**,**,*,MOUNTAIN METEOROLOGICAL
WAR.GRDTRK.UNT.CBT.RECON,S,*,G,*,UCR---,**,**,*,RECONNAISSANCE
WAR.GRDTRK.UNT.CBT.RECON.HRE,S,*,G,*,UCRH--,**,**,*,RECONNAISSANCE HORSE
WAR.GRDTRK.UNT.CBT.RECON.CVY,S,*,G,*,UCRV--,**,**,*,RECONNAISSANCE CAVALRY
WAR.GRDTRK.UNT.CBT.RECON.CVY.ARMD,S,*,G,*,UCRVA-,**,**,*,RECONNAISSANCE CAVALRY ARMORED
WAR.GRDTRK.UNT.CBT.RECON.CVY.MOT,S,*,G,*,UCRVM-,**,**,*,RECONNAISSANCE CAVALRY MOTORIZED
WAR.GRDTRK.UNT.CBT.RECON.CVY.GRD,S,*,G,*,UCRVG-,**,**,*,RECONNAISSANCE CAVALRY GROUND
WAR.GRDTRK.UNT.CBT.RECON.CVY.AIR,S,*,G,*,UCRVO-,**,**,*,RECONNAISSANCE CAVALRY AIR
WAR.GRDTRK.UNT.CBT.RECON.ARC,S,*,G,*,UCRC--,**,**,*,RECONNAISSANCE ARCTIC
WAR.GRDTRK.UNT.CBT.RECON.AAST,S,*,G,*,UCRS--,**,**,*,RECONNAISSANCE AIR ASSAULT
WAR.GRDTRK.UNT.CBT.RECON.ABN,S,*,G,*,UCRA--,**,**,*,RECONNAISSANCE AIRBORNE
WAR.GRDTRK.UNT.CBT.RECON.MNT,S,*,G,*,UCRO--,**,**,*,RECONNAISSANCE MOUNTAIN
WAR.GRDTRK.UNT.CBT.RECON.LIT,S,*,G,*,UCRL--,**,**,*,RECONNAISSANCE LIGHT
WAR.GRDTRK.UNT.CBT.RECON.MAR,S,*,G,*,UCRR--,**,**,*,RECONNAISSANCE MARINE
WAR.GRDTRK.UNT.CBT.RECON.MAR.DIV,S,*,G,*,UCRRD-,**,**,*,RECONNAISSANCE MARINE DIVISION
WAR.GRDTRK.UNT.CBT.RECON.MAR.FOR,S,*,G,*,UCRRF-,**,**,*,RECONNAISSANCE MARINE FORCE
WAR.GRDTRK.UNT.CBT.RECON.MAR.LAR,S,*,G,*,UCRRL-,**,**,*,RECONNAISSANCE MARINE LIGHT ARMORED RECONNAISSNACE (LAR)
WAR.GRDTRK.UNT.CBT.RECON.LRS,S,*,G,*,UCRX--,**,**,*,RECONNAISSANCE LONG RANGE SURVEILLANCE (LRS)
WAR.GRDTRK.UNT.CBT.MSL,S,*,G,*,UCM---,**,**,*,MISSILE (SURF-SURF)
WAR.GRDTRK.UNT.CBT.MSL.TAC,S,*,G,*,UCMT--,**,**,*,MISSILE (SURF-SURF) TACTICAL
WAR.GRDTRK.UNT.CBT.MSL.STGC,S,*,G,*,UCMS--,**,**,*,MISSILE (SURF-SURF) STRATEGIC
WAR.GRDTRK.UNT.CBT.ISF,S,*,G,*,UCS---,**,**,*,INTERNAL SECURITY FORCES
WAR.GRDTRK.UNT.CBT.ISF.RIV,S,*,G,*,UCSW--,**,**,*,RIVERINE
WAR.GRDTRK.UNT.CBT.ISF.GRD,S,*,G,*,UCSG--,**,**,*,GROUND
WAR.GRDTRK.UNT.CBT.ISF.GRD.DMD,S,*,G,*,UCSGD-,**,**,*,DISMOUNTED GROUND
WAR.GRDTRK.UNT.CBT.ISF.GRD.MOT,S,*,G,*,UCSGM-,**,**,*,MOTORIZED GROUND
WAR.GRDTRK.UNT.CBT.ISF.GRD.MECH,S,*,G,*,UCSGA-,**,**,*,MECHANIZED GROUND
WAR.GRDTRK.UNT.CBT.ISF.WHMECH,S,*,G,*,UCSM--,**,**,*,WHEELED MECHANIZED
WAR.GRDTRK.UNT.CBT.ISF.RALRD,S,*,G,*,UCSR--,**,**,*,RAILROAD
WAR.GRDTRK.UNT.CBT.ISF.AVN,S,*,G,*,UCSA--,**,**,*,AVIATION
WAR.GRDTRK.UNT.CS,S,*,G,*,UU----,**,**,*,COMBAT SUPPORT
WAR.GRDTRK.UNT.CS.CBRN,S,*,G,*,UUA---,**,**,*,COMBAT SUPPORT CBRN
WAR.GRDTRK.UNT.CS.CBRN.CML,S,*,G,*,UUAC--,**,**,*,CHEMICAL
WAR.GRDTRK.UNT.CS.CBRN.CML.SMKDEC,S,*,G,*,UUACC-,**,**,*,SMOKE/DECON
WAR.GRDTRK.UNT.CS.CBRN.CML.SMKDEC.MECH,S,*,G,*,UUACCK,**,**,*,MECHANIZED SMOKE/DECON
WAR.GRDTRK.UNT.CS.CBRN.CML.SMKDEC.MOT,S,*,G,*,UUACCM,**,**,*,MOTORIZED SMOKE/DECON
WAR.GRDTRK.UNT.CS.CBRN.CML.SMK,S,*,G,*,UUACS-,**,**,*,SMOKE
WAR.GRDTRK.UNT.CS.CBRN.CML.SMK.MOT,S,*,G,*,UUACSM,**,**,*,MOTORIZED SMOKE
WAR.GRDTRK.UNT.CS.CBRN.CML.SMK.ARM,S,*,G,*,UUACSA,**,**,*,ARMOR SMOKE
WAR.GRDTRK.UNT.CS.CBRN.CML.RECON,S,*,G,*,UUACR-,**,**,*,CHEMICAL RECON
WAR.GRDTRK.UNT.CS.CBRN.CML.RECON.WARMVH,S,*,G,*,UUACRW,**,**,*,CHEMICAL WHEELED ARMORED VEHICLE
WAR.GRDTRK.UNT.CS.CBRN.CML.RECON.WAVS,S,*,G,*,UUACRS,**,**,*,CHEMICAL WHEELED ARMORED VEHICLE RECONNAISSANCE SURVEILLANCE
WAR.GRDTRK.UNT.CS.CBRN.NUC,S,*,G,*,UUAN--,**,**,*,NUCLEAR
WAR.GRDTRK.UNT.CS.CBRN.BIO,S,*,G,*,UUAB--,**,**,*,BIOLOGICAL
WAR.GRDTRK.UNT.CS.CBRN.BIO.RECEQP,S,*,G,*,UUABR-,**,**,*,RECON EQUIPPED
WAR.GRDTRK.UNT.CS.CBRN.DECON,S,*,G,*,UUAD--,**,**,*,DECONTAMINATION
WAR.GRDTRK.UNT.CS.MILINT,S,*,G,*,UUM---,**,**,*,MILITARY INTELLIGENCE
WAR.GRDTRK.UNT.CS.MILINT.AEREXP,S,*,G,*,UUMA--,**,**,*,AERIAL EXPLOITATION
WAR.GRDTRK.UNT.CS.MILINT.SIGINT,S,*,G,*,UUMS--,**,**,*,SIGNAL INTELLIGENCE (SIGINT)
WAR.GRDTRK.UNT.CS.MILINT.SIGINT.ECW,S,*,G,*,UUMSE-,**,**,*,ELECTRONIC WARFARE
WAR.GRDTRK.UNT.CS.MILINT.SIGINT.ECW.ARMWVH,S,*,G,*,UUMSEA,**,**,*,ARMORED WHEELED VEHICLE
WAR.GRDTRK.UNT.CS.MILINT.SIGINT.ECW.DFN,S,*,G,*,UUMSED,**,**,*,DIRECTION FINDING
WAR.GRDTRK.UNT.CS.MILINT.SIGINT.ECW.INC,S,*,G,*,UUMSEI,**,**,*,INTERCEPT
WAR.GRDTRK.UNT.CS.MILINT.SIGINT.ECW.JMG,S,*,G,*,UUMSEJ,**,**,*,JAMMING
WAR.GRDTRK.UNT.CS.MILINT.SIGINT.ECW.THT,S,*,G,*,UUMSET,**,**,*,THEATER
WAR.GRDTRK.UNT.CS.MILINT.SIGINT.ECW.CRP,S,*,G,*,UUMSEC,**,**,*,CORPS
WAR.GRDTRK.UNT.CS.MILINT.CINT,S,*,G,*,UUMC--,**,**,*,COUNTERINTELLIGENCE
WAR.GRDTRK.UNT.CS.MILINT.SVL,S,*,G,*,UUMR--,**,**,*,SURVEILLANCE
WAR.GRDTRK.UNT.CS.MILINT.SVL.GRDSR,S,*,G,*,UUMRG-,**,**,*,GROUND SURVEILLANCE RADAR
WAR.GRDTRK.UNT.CS.MILINT.SVL.SNS,S,*,G,*,UUMRS-,**,**,*,SENSOR
WAR.GRDTRK.UNT.CS.MILINT.SVL.SNS.SCM,S,*,G,*,UUMRSS,**,**,*,SENSOR SCM
WAR.GRDTRK.UNT.CS.MILINT.SVL.GRDSM,S,*,G,*,UUMRX-,**,**,*,GROUND STATION MODULE
WAR.GRDTRK.UNT.CS.MILINT.SVL.METO,S,*,G,*,UUMMO-,**,**,*,METEOROLOGICAL
WAR.GRDTRK.UNT.CS.MILINT.OPN,S,*,G,*,UUMO--,**,**,*,OPERATIONS
WAR.GRDTRK.UNT.CS.MILINT.TACEXP,S,*,G,*,UUMT--,**,**,*,TACTICAL EXPLOIT
WAR.GRDTRK.UNT.CS.MILINT.INTGN,S,*,G,*,UUMQ--,**,**,*,INTERROGATION
WAR.GRDTRK.UNT.CS.MILINT.JINTCT,S,*,G,*,UUMJ--,**,**,*,JOINT INTELLIGENCE CENTER
WAR.GRDTRK.UNT.CS.LAWENU,S,*,G,*,UUL---,**,**,*,LAW ENFORCEMENT UNIT
WAR.GRDTRK.UNT.CS.LAWENU.SHRPAT,S,*,G,*,UULS--,**,**,*,SHORE PATROL
WAR.GRDTRK.UNT.CS.LAWENU.MILP,S,*,G,*,UULM--,**,**,*,MILITARY POLICE
WAR.GRDTRK.UNT.CS.LAWENU.CLE,S,*,G,*,UULC--,**,**,*,CIVILIAN LAW ENFORCEMENT
WAR.GRDTRK.UNT.CS.LAWENU.SECPOL,S,*,G,*,UULF--,**,**,*,SECURITY POLICE (AIR)
WAR.GRDTRK.UNT.CS.LAWENU.CID,S,*,G,*,UULD--,**,**,*,CENTRAL INTELLIGENCE DIVISION (CID)
WAR.GRDTRK.UNT.CS.SIGUNT,S,*,G,*,UUS---,**,**,*,SIGNAL UNIT
WAR.GRDTRK.UNT.CS.SIGUNT.ARA,S,*,G,*,UUSA--,**,**,*,AREA
WAR.GRDTRK.UNT.CS.SIGUNT.COMCP,S,*,G,*,UUSC--,**,**,*,COMMUNICATION CONFIGURED PACKAGE
WAR.GRDTRK.UNT.CS.SIGUNT.COMCP.LCCP,S,*,G,*,UUSCL-,**,**,*,LARGE COMMUNICATION CONFIGURED PACKAGE (LCCP)
WAR.GRDTRK.UNT.CS.SIGUNT.CMDOPN,S,*,G,*,UUSO--,**,**,*,COMMAND OPERATIONS
WAR.GRDTRK.UNT.CS.SIGUNT.FWDCOM,S,*,G,*,UUSF--,**,**,*,FORWARD COMMUNICATIONS
WAR.GRDTRK.UNT.CS.SIGUNT.MSE,S,*,G,*,UUSM--,**,**,*,MULTIPLE SUBSCRIBER ELEMENT
WAR.GRDTRK.UNT.CS.SIGUNT.MSE.SEN,S,*,G,*,UUSMS-,**,**,*,SMALL EXTENSION NODE
WAR.GRDTRK.UNT.CS.SIGUNT.MSE.LEN,S,*,G,*,UUSML-,**,**,*,LARGE EXTENSION NODE
WAR.GRDTRK.UNT.CS.SIGUNT.MSE.NODCTR,S,*,G,*,UUSMN-,**,**,*,NODE CENTER
WAR.GRDTRK.UNT.CS.SIGUNT.RDOUNT,S,*,G,*,UUSR--,**,**,*,RADIO UNIT
WAR.GRDTRK.UNT.CS.SIGUNT.RDOUNT.TACSAT,S,*,G,*,UUSRS-,**,**,*,TACTICAL SATELLITE
WAR.GRDTRK.UNT.CS.SIGUNT.RDOUNT.TTYCTR,S,*,G,*,UUSRT-,**,**,*,TELETYPE CENTER
WAR.GRDTRK.UNT.CS.SIGUNT.RDOUNT.RLY,S,*,G,*,UUSRW-,**,**,*,RELAY
WAR.GRDTRK.UNT.CS.SIGUNT.SIGSUP,S,*,G,*,UUSS--,**,**,*,SIGNAL SUPPORT
WAR.GRDTRK.UNT.CS.SIGUNT.PHOSWT,S,*,G,*,UUSW--,**,**,*,TELEPHONE SWITCH
WAR.GRDTRK.UNT.CS.SIGUNT.ECRG,S,*,G,*,UUSX--,**,**,*,ELECTRONIC RANGING
WAR.GRDTRK.UNT.CS.IWU,S,*,G,*,UUI---,**,**,*,INFORMATION WARFARE UNIT
WAR.GRDTRK.UNT.CS.LNDSUP,S,*,G,*,UUP---,**,**,*,LANDING SUPPORT
WAR.GRDTRK.UNT.CS.EOD,S,*,G,*,UUE---,**,**,*,EXPLOSIVE ORDNANCE DISPOSAL
WAR.GRDTRK.UNT.CSS,S,*,G,*,US----,**,**,*,COMBAT SERVICE SUPPORT
WAR.GRDTRK.UNT.CSS.ADMIN,S,*,G,*,USA---,**,**,*,ADMINISTRATIVE (ADMIN)
WAR.GRDTRK.UNT.CSS.ADMIN.THT,S,*,G,*,USAT--,**,**,*,ADMIN THEATER
WAR.GRDTRK.UNT.CSS.ADMIN.CRP,S,*,G,*,USAC--,**,**,*,ADMIN CORPS
WAR.GRDTRK.UNT.CSS.ADMIN.JAG,S,*,G,*,USAJ--,**,**,*,JUDGE ADVOCATE GENERAL (JAG)
WAR.GRDTRK.UNT.CSS.ADMIN.JAG.THT,S,*,G,*,USAJT-,**,**,*,JAG THEATER
WAR.GRDTRK.UNT.CSS.ADMIN.JAG.CRP,S,*,G,*,USAJC-,**,**,*,JAG CORPS
WAR.GRDTRK.UNT.CSS.ADMIN.PST,S,*,G,*,USAO--,**,**,*,POSTAL
WAR.GRDTRK.UNT.CSS.ADMIN.PST.THT,S,*,G,*,USAOT-,**,**,*,POSTAL THEATER
WAR.GRDTRK.UNT.CSS.ADMIN.PST.CRP,S,*,G,*,USAOC-,**,**,*,POSTAL CORPS
WAR.GRDTRK.UNT.CSS.ADMIN.FIN,S,*,G,*,USAF--,**,**,*,FINANCE
WAR.GRDTRK.UNT.CSS.ADMIN.FIN.THT,S,*,G,*,USAFT-,**,**,*,FINANCE THEATER
WAR.GRDTRK.UNT.CSS.ADMIN.FIN.CRP,S,*,G,*,USAFC-,**,**,*,FINANCE CORPS
WAR.GRDTRK.UNT.CSS.ADMIN.PERSVC,S,*,G,*,USAS--,**,**,*,PERSONNEL SERVICES
WAR.GRDTRK.UNT.CSS.ADMIN.PERSVC.THT,S,*,G,*,USAST-,**,**,*,PERSONNEL THEATER
WAR.GRDTRK.UNT.CSS.ADMIN.PERSVC.CRP,S,*,G,*,USASC-,**,**,*,PERSONNEL CORPS
WAR.GRDTRK.UNT.CSS.ADMIN.MTRY,S,*,G,*,USAM--,**,**,*,MORTUARY/GRAVES REGISTRY
WAR.GRDTRK.UNT.CSS.ADMIN.MTRY.THT,S,*,G,*,USAMT-,**,**,*,MORTUARY/GRAVES REGISTRY THEATER
WAR.GRDTRK.UNT.CSS.ADMIN.MTRY.CRP,S,*,G,*,USAMC-,**,**,*,MORTUARY/GRAVES REGISTRY CORPS
WAR.GRDTRK.UNT.CSS.ADMIN.RELG,S,*,G,*,USAR--,**,**,*,RELIGIOUS/CHAPLAIN
WAR.GRDTRK.UNT.CSS.ADMIN.RELG.THT,S,*,G,*,USART-,**,**,*,RELIGIOUS/CHAPLAIN THEATER
WAR.GRDTRK.UNT.CSS.ADMIN.RELG.CRP,S,*,G,*,USARC-,**,**,*,RELIGIOUS/CHAPLAIN CORPS
WAR.GRDTRK.UNT.CSS.ADMIN.PUBAFF,S,*,G,*,USAP--,**,**,*,PUBLIC AFFAIRS
WAR.GRDTRK.UNT.CSS.ADMIN.PUBAFF.THT,S,*,G,*,USAPT-,**,**,*,PUBLIC AFFAIRS THEATER
WAR.GRDTRK.UNT.CSS.ADMIN.PUBAFF.CRP,S,*,G,*,USAPC-,**,**,*,PUBLIC AFFAIRS CORPS
WAR.GRDTRK.UNT.CSS.ADMIN.PUBAFF.BRCT,S,*,G,*,USAPB-,**,**,*,PUBLIC AFFAIRS BROADCAST
WAR.GRDTRK.UNT.CSS.ADMIN.PUBAFF.BRCT.THT,S,*,G,*,USAPBT,**,**,*,PUBLIC AFFAIRS BROADCAST THEATER
WAR.GRDTRK.UNT.CSS.ADMIN.PUBAFF.BRCT.CRP,S,*,G,*,USAPBC,**,**,*,PUBLIC AFFAIRS BROADCAST CORPS
WAR.GRDTRK.UNT.CSS.ADMIN.PUBAFF.JIB,S,*,G,*,USAPM-,**,**,*,PUBLIC AFFAIRS JOINT INFORMATION BUREAU (JIB)
WAR.GRDTRK.UNT.CSS.ADMIN.PUBAFF.JIB.THT,S,*,G,*,USAPMT,**,**,*,PUBLIC AFFAIRS JIB THEATER
WAR.GRDTRK.UNT.CSS.ADMIN.PUBAFF.JIB.CRP,S,*,G,*,USAPMC,**,**,*,PUBLIC AFFAIRS JIB CORPS
WAR.GRDTRK.UNT.CSS.ADMIN.RHU,S,*,G,*,USAX--,**,**,*,REPLACEMENT HOLDING UNIT (RHU)
WAR.GRDTRK.UNT.CSS.ADMIN.RHU.THT,S,*,G,*,USAXT-,**,**,*,RHU THEATER
WAR.GRDTRK.UNT.CSS.ADMIN.RHU.CRP,S,*,G,*,USAXC-,**,**,*,RHU CORPS
WAR.GRDTRK.UNT.CSS.ADMIN.LBR,S,*,G,*,USAL--,**,**,*,LABOR
WAR.GRDTRK.UNT.CSS.ADMIN.LBR.THT,S,*,G,*,USALT-,**,**,*,LABOR THEATER
WAR.GRDTRK.UNT.CSS.ADMIN.LBR.CRP,S,*,G,*,USALC-,**,**,*,LABOR CORPS
WAR.GRDTRK.UNT.CSS.ADMIN.MWR,S,*,G,*,USAW--,**,**,*,MORALE,WELFARE, RECREATION (MWR)
WAR.GRDTRK.UNT.CSS.ADMIN.MWR.THT,S,*,G,*,USAWT-,**,**,*,MWR THEATER
WAR.GRDTRK.UNT.CSS.ADMIN.MWR.CRP,S,*,G,*,USAWC-,**,**,*,MWR CORPS
WAR.GRDTRK.UNT.CSS.ADMIN.SUPPLY,S,*,G,*,USAQ--,**,**,*,QUARTERMASTER (SUPPLY)
WAR.GRDTRK.UNT.CSS.ADMIN.SUPPLY.THT,S,*,G,*,USAQT-,**,**,*,QUARTERMASTER (SUPPLY) THEATER
WAR.GRDTRK.UNT.CSS.ADMIN.SUPPLY.CRP,S,*,G,*,USAQC-,**,**,*,QUARTERMASTER (SUPPLY) CORPS
WAR.GRDTRK.UNT.CSS.MED,S,*,G,*,USM---,**,**,*,MEDICAL
WAR.GRDTRK.UNT.CSS.MED.THT,S,*,G,*,USMT--,**,**,*,MEDICAL THEATER
WAR.GRDTRK.UNT.CSS.MED.CRP,S,*,G,*,USMC--,**,**,*,MEDICAL CORPS
WAR.GRDTRK.UNT.CSS.MED.MEDTF,S,*,G,*,USMM--,**,**,*,MEDICAL TREATMENT FACILITY
WAR.GRDTRK.UNT.CSS.MED.MEDTF.THT,S,*,G,*,USMMT-,**,**,*,MEDICAL TREATMENT FACILITY THEATER
WAR.GRDTRK.UNT.CSS.MED.MEDTF.CRP,S,*,G,*,USMMC-,**,**,*,MEDICAL TREATMENT FACILITY CORPS
WAR.GRDTRK.UNT.CSS.MED.VNY,S,*,G,*,USMV--,**,**,*,MEDICAL VETERINARY
WAR.GRDTRK.UNT.CSS.MED.VNY.THT,S,*,G,*,USMVT-,**,**,*,MEDICAL VETERINARY THEATER
WAR.GRDTRK.UNT.CSS.MED.VNY.CRP,S,*,G,*,USMVC-,**,**,*,MEDICAL VETERINARY CORPS
WAR.GRDTRK.UNT.CSS.MED.DEN,S,*,G,*,USMD--,**,**,*,MEDICAL DENTAL
WAR.GRDTRK.UNT.CSS.MED.DEN.THT,S,*,G,*,USMDT-,**,**,*,MEDICAL DENTAL THEATER
WAR.GRDTRK.UNT.CSS.MED.DEN.CRP,S,*,G,*,USMDC-,**,**,*,MEDICAL DENTAL CORPS
WAR.GRDTRK.UNT.CSS.MED.PSY,S,*,G,*,USMP--,**,**,*,MEDICAL PSYCHOLOGICAL
WAR.GRDTRK.UNT.CSS.MED.PSY.THT,S,*,G,*,USMPT-,**,**,*,MEDICAL PSYCHOLOGICAL THEATER
WAR.GRDTRK.UNT.CSS.MED.PSY.CRP,S,*,G,*,USMPC-,**,**,*,MEDICAL PSYCHOLOGICAL CORPS
WAR.GRDTRK.UNT.CSS.SLP,S,*,G,*,USS---,**,**,*,SUPPLY
WAR.GRDTRK.UNT.CSS.SLP.THT,S,*,G,*,USST--,**,**,*,SUPPLY THEATER
WAR.GRDTRK.UNT.CSS.SLP.CRP,S,*,G,*,USSC--,**,**,*,SUPPLY CORPS
WAR.GRDTRK.UNT.CSS.SLP.CLS1,S,*,G,*,US S1--,**,**,*,SUPPLY CLASS I
WAR.GRDTRK.UNT.CSS.SLP.CLS1.THT,S,*,G,*,US S1T-,**,**,*,SUPPLY CLASS I THEATER
WAR.GRDTRK.UNT.CSS.SLP.CLS1.CRP,S,*,G,*,US S1C-,**,**,*,SUPPLY CLASS I CORPS
WAR.GRDTRK.UNT.CSS.SLP.CLS2,S,*,G,*,US S2--,**,**,*,SUPPLY CLASS II
WAR.GRDTRK.UNT.CSS.SLP.CLS2.THT,S,*,G,*,US S2T-,**,**,*,SUPPLY CLASS II THEATER
WAR.GRDTRK.UNT.CSS.SLP.CLS2.CRP,S,*,G,*,US S2C-,**,**,*,SUPPLY CLASS II CORPS
WAR.GRDTRK.UNT.CSS.SLP.CLS3,S,*,G,*,US S3--,**,**,*,SUPPLY CLASS III
WAR.GRDTRK.UNT.CSS.SLP.CLS3.THT,S,*,G,*,US S3T-,**,**,*,SUPPLY CLASS III THEATER
WAR.GRDTRK.UNT.CSS.SLP.CLS3.CRP,S,*,G,*,US S3C-,**,**,*,SUPPLY CLASS III CORPS
WAR.GRDTRK.UNT.CSS.SLP.CLS3.AVN,S,*,G,*,US S3A-,**,**,*,SUPPLY CLASS III AVIATION
WAR.GRDTRK.UNT.CSS.SLP.CLS3.AVN.THT,S,*,G,*,US S3AT,**,**,*,SUPPLY CLASS III AVIATION THEATER
WAR.GRDTRK.UNT.CSS.SLP.CLS3.AVN.CRP,S,*,G,*,US S3AC,**,**,*,SUPPLY CLASS III AVIATION CORPS
WAR.GRDTRK.UNT.CSS.SLP.CLS4,S,*,G,*,US S4--,**,**,*,SUPPLY CLASS IV
WAR.GRDTRK.UNT.CSS.SLP.CLS4.THT,S,*,G,*,US S4T-,**,**,*,SUPPLY CLASS IV THEATER
WAR.GRDTRK.UNT.CSS.SLP.CLS4.CRP,S,*,G,*,US S4C-,**,**,*,SUPPLY CLASS IV CORPS
WAR.GRDTRK.UNT.CSS.SLP.CLS5,S,*,G,*,US S5--,**,**,*,SUPPLY CLASS V
WAR.GRDTRK.UNT.CSS.SLP.CLS5.THT,S,*,G,*,US S5T-,**,**,*,SUPPLY CLASS V THEATER
WAR.GRDTRK.UNT.CSS.SLP.CLS5.CRP,S,*,G,*,US S5C-,**,**,*,SUPPLY CLASS V CORPS
WAR.GRDTRK.UNT.CSS.SLP.CLS6,S,*,G,*,US S6--,**,**,*,SUPPLY CLASS VI
WAR.GRDTRK.UNT.CSS.SLP.CLS6.THT,S,*,G,*,US S6T-,**,**,*,SUPPLY CLASS VI THEATER
WAR.GRDTRK.UNT.CSS.SLP.CLS6.CRP,S,*,G,*,US S6C-,**,**,*,SUPPLY CLASS VI CORPS
WAR.GRDTRK.UNT.CSS.SLP.CLS7,S,*,G,*,US S7--,**,**,*,SUPPLY CLASS VII
WAR.GRDTRK.UNT.CSS.SLP.CLS7.THT,S,*,G,*,US S7T-,**,**,*,SUPPLY CLASS VII THEATER
WAR.GRDTRK.UNT.CSS.SLP.CLS7.CRP,S,*,G,*,US S7C-,**,**,*,SUPPLY CLASS VII CORPS
WAR.GRDTRK.UNT.CSS.SLP.CLS8,S,*,G,*,US S8--,**,**,*,SUPPLY CLASS VIII
WAR.GRDTRK.UNT.CSS.SLP.CLS8.THT,S,*,G,*,US S8T-,**,**,*,SUPPLY CLASS VIII THEATER
WAR.GRDTRK.UNT.CSS.SLP.CLS8.CRP,S,*,G,*,US S8C-,**,**,*,SUPPLY CLASS VIII CORPS
WAR.GRDTRK.UNT.CSS.SLP.CLS9,S,*,G,*,US S9--,**,**,*,SUPPLY CLASS IX
WAR.GRDTRK.UNT.CSS.SLP.CLS9.THT,S,*,G,*,US S9T-,**,**,*,SUPPLY CLASS IX THEATER
WAR.GRDTRK.UNT.CSS.SLP.CLS9.CRP,S,*,G,*,US S9C-,**,**,*,SUPPLY CLASS IX CORPS
WAR.GRDTRK.UNT.CSS.SLP.CLS10,S,*,G,*,USSX--,**,**,*,SUPPLY CLASS X
WAR.GRDTRK.UNT.CSS.SLP.CLS10.THT,S,*,G,*,USSXT-,**,**,*,SUPPLY CLASS X THEATER
WAR.GRDTRK.UNT.CSS.SLP.CLS10.CRP,S,*,G,*,USSXC-,**,**,*,SUPPLY CLASS X CORPS
WAR.GRDTRK.UNT.CSS.SLP.LDY,S,*,G,*,USSL--,**,**,*,SUPPLY LAUNDRY/BATH
WAR.GRDTRK.UNT.CSS.SLP.LDY.THT,S,*,G,*,USSLT-,**,**,*,SUPPLY LAUNDRY/BATH THEATER
