WAR.GRDTRK.UNT.CBT.ARM.WHD.AAST,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     AW    S-,,,,,,,,,**,,**,,,*,ARMOR, WHEELED AIR ASSAULT
WAR.GRDTRK.UNT.CBT.ARM.WHD.ABN,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     AW    A-,,,,,,,,,**,,**,,,*,ARMOR, WHEELED AIRBORNE
WAR.GRDTRK.UNT.CBT.ARM.WHD.AMP,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     AW    W-,,,,,,,,,**,,**,,,*,ARMOR, WHEELED AMPHIBIOUS
WAR.GRDTRK.UNT.CBT.ARM.WHD.AMP.RCY,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     AW    WR,,,,,,,,,**,,**,,,*,ARMOR, WHEELED AMPHIBIOUS RECOVERY
WAR.GRDTRK.UNT.CBT.ARM.WHD.LIT,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     AW    L-,,,,,,,,,**,,**,,,*,ARMOR, WHEELED LIGHT
WAR.GRDTRK.UNT.CBT.ARM.WHD.MDM,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     AW    M-,,,,,,,,,**,,**,,,*,ARMOR, WHEELED MEDIUM
WAR.GRDTRK.UNT.CBT.ARM.WHD.HVY,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     AW    H-,,,,,,,,,**,,**,,,*,ARMOR, WHEELED HEAVY
WAR.GRDTRK.UNT.CBT.ARM.WHD.RCY,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     AW    R-,,,,,,,,,**,,**,,,*,ARMOR, WHEELED RECOVERY
WAR.GRDTRK.UNT.CBT.AARM,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     AA     --,,,,,,,,,**,,**,,,*,ANTIARMOR
WAR.GRDTRK.UNT.CBT.AARM.DMD,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     AA     D-,,,,,,,,,**,,**,,,*,ANTIARMOR DISMOUNTED
WAR.GRDTRK.UNT.CBT.AARM.LIT,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     AA     L-,,,,,,,,,**,,**,,,*,ANTIARMOR LIGHT
WAR.GRDTRK.UNT.CBT.AARM.ABN,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     AA     M-,,,,,,,,,**,,**,,,*,ANTIARMOR AIRBORNE
WAR.GRDTRK.UNT.CBT.AARM.AAST,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     AA     S-,,,,,,,,,**,,**,,,*,ANTIARMOR AIR ASSAULT
WAR.GRDTRK.UNT.CBT.AARM.MNT,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     AA     U-,,,,,,,,,**,,**,,,*,ANTIARMOR MOUNTAIN
WAR.GRDTRK.UNT.CBT.AARM.ARC,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     AA     C-,,,,,,,,,**,,**,,,*,ANTIARMOR ARCTIC
WAR.GRDTRK.UNT.CBT.AARM.ARMD,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     AA     A-,,,,,,,,,**,,**,,,*,ANTIARMOR ARMORED
WAR.GRDTRK.UNT.CBT.AARM.ARMD.TKD,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     AA     AT,,,,,,,,,**,,**,,,*,ANTIARMOR ARMORED TRACKED
WAR.GRDTRK.UNT.CBT.AARM.ARMD.WHD,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     AA     AW,,,,,,,,,**,,**,,,*,ANTIARMOR ARMORED WHEELED
WAR.GRDTRK.UNT.CBT.AARM.ARMD.AAST,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     AA     AS,,,,,,,,,**,,**,,,*,ANTIARMOR ARMORED AIR ASSAULT
WAR.GRDTRK.UNT.CBT.AARM.MOT,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     AA     O-,,,,,,,,,**,,**,,,*,ANTIARMOR MOTORIZED
WAR.GRDTRK.UNT.CBT.AARM.MOT.AAST,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     AA     OS,,,,,,,,,**,,**,,,*,ANTIARMOR MOTORIZED AIR ASSAULT
WAR.GRDTRK.UNT.CBT.AVN,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     V-      --,,,,,,,,,**,,**,,,*,AVIATION
WAR.GRDTRK.UNT.CBT.AVN.FIXD,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     VF     --,,,,,,,,,**,,**,,,*,FIXED WING
WAR.GRDTRK.UNT.CBT.AVN.FIXD.UTY,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     VF     U-,,,,,,,,,**,,**,,,*,UTILITY FIXED WING
WAR.GRDTRK.UNT.CBT.AVN.FIXD.ATK,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     VF     A-,,,,,,,,,**,,**,,,*,ATTACK FIXED WING
WAR.GRDTRK.UNT.CBT.AVN.FIXD.RECON,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     VF     R-,,,,,,,,,**,,**,,,*,RECON FIXED WING
WAR.GRDTRK.UNT.CBT.AVN.ROT,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     VR     --,,,,,,,,,**,,**,,,*,ROTARY WING
WAR.GRDTRK.UNT.CBT.AVN.ROT.ATK,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     VR     A-,,,,,,,,,**,,**,,,*,ATTACK ROTARY WING
WAR.GRDTRK.UNT.CBT.AVN.ROT.SCUT,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     VR     S-,,,,,,,,,**,,**,,,*,SCOUT ROTARY WING
WAR.GRDTRK.UNT.CBT.AVN.ROT.ASBW,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     VR     W-,,,,,,,,,**,,**,,,*,ANTISUBMARINE WARFARE ROTARY WING
WAR.GRDTRK.UNT.CBT.AVN.ROT.UTY,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     VR     U-,,,,,,,,,**,,**,,,*,UTILITY ROTARY WING
WAR.GRDTRK.UNT.CBT.AVN.ROT.UTY.LIT,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     VR     UL,,,,,,,,,**,,**,,,*,LIGHT UTILITY ROTARY WING
WAR.GRDTRK.UNT.CBT.AVN.ROT.UTY.MDM,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     VR     UM,,,,,,,,,**,,**,,,*,MEDIUM UTILITY ROTARY WING
WAR.GRDTRK.UNT.CBT.AVN.ROT.UTY.HVY,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     VR     UH,,,,,,,,,**,,**,,,*,HEAVY UTILITY ROTARY WING
WAR.GRDTRK.UNT.CBT.AVN.ROT.C2,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     VR     UC,,,,,,,,,**,,**,,,*,C2 ROTARY WING
WAR.GRDTRK.UNT.CBT.AVN.ROT.MEDV,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     VR     UE,,,,,,,,,**,,**,,,*,MEDEVAC ROTARY WING
WAR.GRDTRK.UNT.CBT.AVN.ROT.MNECM,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     VR     M-,,,,,,,,,**,,**,,,*,MINE COUNTERMEASURE ROTARY WING
WAR.GRDTRK.UNT.CBT.AVN.SAR,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     VS     --,,,,,,,,,**,,**,,,*,SEARCH AND RESCUE
WAR.GRDTRK.UNT.CBT.AVN.CMPS,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     VC     --,,,,,,,,,**,,**,,,*,COMPOSITE
WAR.GRDTRK.UNT.CBT.AVN.VSTOL,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     VV     --,,,,,,,,,**,,**,,,*,VERTICAL AND/OR SHORT TAKEOFF AND LANDING AIRCRAFT (V/STOL)
WAR.GRDTRK.UNT.CBT.AVN.UA,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     VU     --,,,,,,,,,**,,**,,,*,UNMANNED AIRCRAFT
WAR.GRDTRK.UNT.CBT.AVN.UA.FIXD,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     VU     F-,,,,,,,,,**,,**,,,*,UNMANNED AIRCRAFT FIXED WING
WAR.GRDTRK.UNT.CBT.AVN.UA.ROT,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     VU     R-,,,,,,,,,**,,**,,,*,UNMANNED AIRCRAFT ROTARY WING
WAR.GRDTRK.UNT.CBT.INF,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     I-        --,,,,,,,,,**,,**,,,*,INFANTRY
WAR.GRDTRK.UNT.CBT.INF.LIT,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     IL       --,,,,,,,,,**,,**,,,*,INFANTRY LIGHT
WAR.GRDTRK.UNT.CBT.INF.MOT,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     IM      --,,,,,,,,,**,,**,,,*,INFANTRY MOTORIZED
WAR.GRDTRK.UNT.CBT.INF.MNT,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     IO      --,,,,,,,,,**,,**,,,*,INFANTRY MOUNTAIN
WAR.GRDTRK.UNT.CBT.INF.ABN,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     IA      --,,,,,,,,,**,,**,,,*,INFANTRY AIRBORNE
WAR.GRDTRK.UNT.CBT.INF.AAST,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     IS       --,,,,,,,,,**,,**,,,*,INFANTRY AIR ASSAULT
WAR.GRDTRK.UNT.CBT.INF.MECH,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     IZ       --,,,,,,,,,**,,**,,,*,INFANTRY MECHANIZED
WAR.GRDTRK.UNT.CBT.INF.NAV,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     IN      --,,,,,,,,,**,,**,,,*,INFANTRY NAVAL
WAR.GRDTRK.UNT.CBT.INF.INFFV,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     II        --,,,,,,,,,**,,**,,,*,INFANTRY FIGHTING VEHICLE
WAR.GRDTRK.UNT.CBT.INF.ARC,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     IC      --,,,,,,,,,**,,**,,,*,INFANTRY ARCTIC
WAR.GRDTRK.UNT.CBT.ENG,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     E-       --,,,,,,,,,**,,**,,,*,ENGINEER
WAR.GRDTRK.UNT.CBT.ENG.CBT,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     EC     --,,,,,,,,,**,,**,,,*,ENGINEER COMBAT
WAR.GRDTRK.UNT.CBT.ENG.CBT.AAST,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     EC     S-,,,,,,,,,**,,**,,,*,ENGINEER COMBAT AIR ASSAULT
WAR.GRDTRK.UNT.CBT.ENG.CBT.ABN,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     EC     A-,,,,,,,,,**,,**,,,*,ENGINEER COMBAT AIRBORNE
WAR.GRDTRK.UNT.CBT.ENG.CBT.ARC,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     EC     C-,,,,,,,,,**,,**,,,*,ENGINEER COMBAT ARCTIC
WAR.GRDTRK.UNT.CBT.ENG.CBT.LIT,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     EC     L-,,,,,,,,,**,,**,,,*,ENGINEER COMBAT LIGHT (SAPPER)
WAR.GRDTRK.UNT.CBT.ENG.CBT.MDM,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     EC     M-,,,,,,,,,**,,**,,,*,ENGINEER COMBAT MEDIUM
WAR.GRDTRK.UNT.CBT.ENG.CBT.HVY,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     EC     H-,,,,,,,,,**,,**,,,*,ENGINEER COMBAT HEAVY
WAR.GRDTRK.UNT.CBT.ENG.CBT.MECH,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     EC     T-,,,,,,,,,**,,**,,,*,ENGINEER COMBAT MECHANIZED (TRACK)
WAR.GRDTRK.UNT.CBT.ENG.CBT.MOT,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     EC     W-,,,,,,,,,**,,**,,,*,ENGINEER COMBAT MOTORIZED
WAR.GRDTRK.UNT.CBT.ENG.CBT.MNT,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     EC     O-,,,,,,,,,**,,**,,,*,ENGINEER COMBAT MOUNTAIN
WAR.GRDTRK.UNT.CBT.ENG.CBT.RECON,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     EC     R-,,,,,,,,,**,,**,,,*,ENGINEER COMBAT RECON
WAR.GRDTRK.UNT.CBT.ENG.CSN,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     EN     --,,,,,,,,,**,,**,,,*,ENGINEER CONSTRUCTION
WAR.GRDTRK.UNT.CBT.ENG.CSN.NAV,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     EN     N-,,,,,,,,,**,,**,,,*,ENGINEER NAVAL CONSTRUCTION
WAR.GRDTRK.UNT.CBT.FLDART,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     F-       --,,,,,,,,,**,,**,,,*,FIELD ARTILLERY
WAR.GRDTRK.UNT.CBT.FLDART.HOW,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     FH     --,,,,,,,,,**,,**,,,*,HOWITZER/GUN
WAR.GRDTRK.UNT.CBT.FLDART.HOW.SPD,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     FH     E-,,,,,,,,,**,,**,,,*,SELF-PROPELLED
WAR.GRDTRK.UNT.CBT.FLDART.HOW.AAST,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     FH     S-,,,,,,,,,**,,**,,,*,AIR ASSAULT
WAR.GRDTRK.UNT.CBT.FLDART.HOW.ABN,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     FH     A-,,,,,,,,,**,,**,,,*,AIRBORNE
WAR.GRDTRK.UNT.CBT.FLDART.HOW.ARC,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     FH     C-,,,,,,,,,**,,**,,,*,ARCTIC
WAR.GRDTRK.UNT.CBT.FLDART.HOW.MNT,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     FH     O-,,,,,,,,,**,,**,,,*,MOUNTAIN
WAR.GRDTRK.UNT.CBT.FLDART.HOW.LIT,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     FH     L-,,,,,,,,,**,,**,,,*,LIGHT
WAR.GRDTRK.UNT.CBT.FLDART.HOW.MDM,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     FH     M-,,,,,,,,,**,,**,,,*,MEDIUM
WAR.GRDTRK.UNT.CBT.FLDART.HOW.HVY,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     FH     H-,,,,,,,,,**,,**,,,*,HEAVY
WAR.GRDTRK.UNT.CBT.FLDART.HOW.AMP,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     FH     X-,,,,,,,,,**,,**,,,*,AMPHIBIOUS
WAR.GRDTRK.UNT.CBT.FLDART.ROC,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     FR      --,,,,,,,,,**,,**,,,*,ROCKET
WAR.GRDTRK.UNT.CBT.FLDART.ROC.SRL,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     FR      S-,,,,,,,,,**,,**,,,*,SINGLE ROCKET LAUNCHER
WAR.GRDTRK.UNT.CBT.FLDART.ROC.SRL.SRSPD,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     FR      SS,,,,,,,,,**,,**,,,*,SINGLE ROCKET SELF-PROPELLED
WAR.GRDTRK.UNT.CBT.FLDART.ROC.SRL.SRTRK,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     FR      SR,,,,,,,,,**,,**,,,*,SINGLE ROCKET TRUCK
WAR.GRDTRK.UNT.CBT.FLDART.ROC.SRL.SRTOW,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     FR      ST,,,,,,,,,**,,**,,,*,SINGLE ROCKET TOWED
WAR.GRDTRK.UNT.CBT.FLDART.ROC.MRL,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     FR      M-,,,,,,,,,**,,**,,,*,MULTIPLE ROCKET LAUNCHER
WAR.GRDTRK.UNT.CBT.FLDART.ROC.MRL.MRSPD,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     FR      MS,,,,,,,,,**,,**,,,*,MULTIPLE ROCKET SELF-PROPELLED
WAR.GRDTRK.UNT.CBT.FLDART.ROC.MRL.MRTRK,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     FR      MR,,,,,,,,,**,,**,,,*,MULTIPLE ROCKET TRUCK
WAR.GRDTRK.UNT.CBT.FLDART.ROC.MRL.MRTOW,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     FR      MT,,,,,,,,,**,,**,,,*,MULTIPLE ROCKET TOWED
WAR.GRDTRK.UNT.CBT.FLDART.TGTAQ,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     FT      --,,,,,,,,,**,,**,,,*,TARGET ACQUISITION
WAR.GRDTRK.UNT.CBT.FLDART.TGTAQ.RAD,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     FT      R-,,,,,,,,,**,,**,,,*,RADAR
WAR.GRDTRK.UNT.CBT.FLDART.TGTAQ.SND,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     FT      S-,,,,,,,,,**,,**,,,*,SOUND
WAR.GRDTRK.UNT.CBT.FLDART.TGTAQ.FLH,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     FT      F-,,,,,,,,,**,,**,,,*,FLASH (OPTICAL)
WAR.GRDTRK.UNT.CBT.FLDART.TGTAQ.CLT,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     FT      C-,,,,,,,,,**,,**,,,*,COLT/FIST
WAR.GRDTRK.UNT.CBT.FLDART.TGTAQ.CLT.DMD,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     FT      CD,,,,,,,,,**,,**,,,*,DISMOUNTED COLT/FIST
WAR.GRDTRK.UNT.CBT.FLDART.TGTAQ.CLT.TKD,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     FT      CM,,,,,,,,,**,,**,,,*,TRACKED COLT/FIST
WAR.GRDTRK.UNT.CBT.FLDART.TGTAQ.ANG,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     FT      A-,,,,,,,,,**,,**,,,*,ANGLICO
WAR.GRDTRK.UNT.CBT.FLDART.MORT,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     FM     --,,,,,,,,,**,,**,,,*,MORTAR
WAR.GRDTRK.UNT.CBT.FLDART.MORT.SPDTRK,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     FM     S-,,,,,,,,,**,,**,,,*,SELF-PROPELLED (SP) TRACKED MORTAR
WAR.GRDTRK.UNT.CBT.FLDART.MORT.SPDWHD,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     FM     W-,,,,,,,,,**,,**,,,*,SP WHEELED MORTAR
WAR.GRDTRK.UNT.CBT.FLDART.MORT.TOW,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     FM     T-,,,,,,,,,**,,**,,,*,TOWED MORTAR
WAR.GRDTRK.UNT.CBT.FLDART.MORT.TOW.ABN,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     FM     TA,,,,,,,,,**,,**,,,*,TOWED AIRBORNE MORTAR
WAR.GRDTRK.UNT.CBT.FLDART.MORT.TOW.AAST,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     FM     TS,,,,,,,,,**,,**,,,*,TOWED AIR ASSAULT MORTAR
WAR.GRDTRK.UNT.CBT.FLDART.MORT.TOW.ARC,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     FM     TC,,,,,,,,,**,,**,,,*,TOWED ARCTIC MORTAR
WAR.GRDTRK.UNT.CBT.FLDART.MORT.TOW.MNT,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     FM     TO,,,,,,,,,**,,**,,,*,TOWED MOUNTAIN MORTAR
WAR.GRDTRK.UNT.CBT.FLDART.MORT.AMP,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     FM     L-,,,,,,,,,**,,**,,,*,AMPHIBIOUS MORTAR
WAR.GRDTRK.UNT.CBT.FLDART.ARTSVY,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     FS      --,,,,,,,,,**,,**,,,*,ARTILLERY SURVEY
WAR.GRDTRK.UNT.CBT.FLDART.ARTSVY.AAST,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     FS      S-,,,,,,,,,**,,**,,,*,AIR ASSAULT
WAR.GRDTRK.UNT.CBT.FLDART.ARTSVY.ABN,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     FS      A-,,,,,,,,,**,,**,,,*,AIRBORNE
WAR.GRDTRK.UNT.CBT.FLDART.ARTSVY.LIT,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     FS      L-,,,,,,,,,**,,**,,,*,LIGHT
WAR.GRDTRK.UNT.CBT.FLDART.ARTSVY.MNT,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     FS      O-,,,,,,,,,**,,**,,,*,MOUNTAIN
WAR.GRDTRK.UNT.CBT.FLDART.METO,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     FO     --,,,,,,,,,**,,**,,,*,METEOROLOGICAL
WAR.GRDTRK.UNT.CBT.FLDART.METO.AAST,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     FO     S-,,,,,,,,,**,,**,,,*,AIR ASSAULT METEOROLOGICAL
WAR.GRDTRK.UNT.CBT.FLDART.METO.ABN,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     FO     A-,,,,,,,,,**,,**,,,*,AIRBORNE METEOROLOGICAL
WAR.GRDTRK.UNT.CBT.FLDART.METO.LIT,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     FO     L-,,,,,,,,,**,,**,,,*,LIGHT METEOROLOGICAL
WAR.GRDTRK.UNT.CBT.FLDART.METO.MNT,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     FO     O-,,,,,,,,,**,,**,,,*,MOUNTAIN METEOROLOGICAL
WAR.GRDTRK.UNT.CBT.RECON,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     R-      --,,,,,,,,,**,,**,,,*,RECONNAISSANCE
WAR.GRDTRK.UNT.CBT.RECON.HRE,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     RH     --,,,,,,,,,**,,**,,,*,RECONNAISSANCE HORSE
WAR.GRDTRK.UNT.CBT.RECON.CVY,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     RV     --,,,,,,,,,**,,**,,,*,RECONNAISSANCE CAVALRY
WAR.GRDTRK.UNT.CBT.RECON.CVY.ARMD,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     RV     A-,,,,,,,,,**,,**,,,*,RECONNAISSANCE CAVALRY ARMORED
WAR.GRDTRK.UNT.CBT.RECON.CVY.MOT,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     RV     M-,,,,,,,,,**,,**,,,*,RECONNAISSANCE CAVALRY MOTORIZED
WAR.GRDTRK.UNT.CBT.RECON.CVY.GRD,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     RV     G-,,,,,,,,,**,,**,,,*,RECONNAISSANCE CAVALRY GROUND
WAR.GRDTRK.UNT.CBT.RECON.CVY.AIR,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     RV     O-,,,,,,,,,**,,**,,,*,RECONNAISSANCE CAVALRY AIR
WAR.GRDTRK.UNT.CBT.RECON.ARC,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     RC     --,,,,,,,,,**,,**,,,*,RECONNAISSANCE ARCTIC
WAR.GRDTRK.UNT.CBT.RECON.AAST,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     RS      --,,,,,,,,,**,,**,,,*,RECONNAISSANCE AIR ASSAULT
WAR.GRDTRK.UNT.CBT.RECON.ABN,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     RA     --,,,,,,,,,**,,**,,,*,RECONNAISSANCE AIRBORNE
WAR.GRDTRK.UNT.CBT.RECON.MNT,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     RO     --,,,,,,,,,**,,**,,,*,RECONNAISSANCE MOUNTAIN
WAR.GRDTRK.UNT.CBT.RECON.LIT,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     RL     --,,,,,,,,,**,,**,,,*,RECONNAISSANCE LIGHT
WAR.GRDTRK.UNT.CBT.RECON.MAR,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     RR     --,,,,,,,,,**,,**,,,*,RECONNAISSANCE MARINE
WAR.GRDTRK.UNT.CBT.RECON.MAR.DIV,,,,,,,,,,,,,,,,,,,,,,,,,,S,,*,,G,,*,,UC     RR     D-,,,,,,,,,**,,**,,,*,RECONNAISSANCE MARINE DIVISION
